analysis_date,export,GC_batch_id,GC_sample_id,type,date,doy,site,time,sedDepth,waterDepth,rep,CO2_FID,CO2_TCD,CH4_FID,CH4_TCD,N2O_ECD,,,
11/29/2021 7:50,grace_box5.txt,Core,3-5-D10,Core,8/3/2021,215,Y1,,5,,,957.22661,959.91846,141.76661,0,90.1285,,,
11/29/2021 8:06,grace_box5.txt,Core,3-5-E1,Core,8/3/2021,215,Y1,,10,,,1013.74997,1034.79162,257.83201,0,92.27336,,,
11/29/2021 8:22,grace_box5.txt,Core,3-5-E2,Core,8/3/2021,215,Y1,,15,,,1193.23155,1166.84856,532.03757,517.33978,90.27488,,,
11/29/2021 8:38,grace_box5.txt,Core,3-5-E3,Core,8/3/2021,215,Y1,,20,,,2340.41874,2205.78881,524.98376,509.69892,14.19449,,,
11/29/2021 8:53,grace_box5.txt,Core,1-5-E4,Core,8/18/2021,230,Y1,,1,,,205.34483,272.7496,1818.94174,1809.5528,1.19263,,,
11/29/2021 9:09,grace_box5.txt,Core,1-5-E5,Core,8/18/2021,230,Y1,,5,,,278.18186,333.07894,1582.41868,1576.38696,2.15715,,,
11/29/2021 9:25,grace_box5.txt,Core,1-5-E6,Core,8/18/2021,230,Y1,,10,,,4209.59891,3868.61155,1980.58417,1963.32897,30.7299,,,
11/29/2021 9:41,grace_box5.txt,Core,1-5-E7,Core,8/18/2021,230,Y1,,15,,,5090.58409,4662.31709,1530.58695,1510.74178,7.03756,,,
11/29/2021 9:57,grace_box5.txt,Core,1-5-E8,Core,8/18/2021,230,Y1,,20,,,5073.52645,4649.34519,1018.90865,1003.68079,3.51116,,,
11/29/2021 10:13,grace_box5.txt,Core,3-5-E9,Core,8/31/2021,243,Y1,,1,,,2175.2568,2051.41373,1198.78408,1182.34467,19.66143,,,
11/29/2021 10:29,grace_box5.txt,Core,3-5-E10,Core,8/31/2021,243,Y1,,5,,,2851.92002,2655.16386,2282.73495,2259.27426,19.05685,,,
11/29/2021 10:45,grace_box5.txt,Core,3-5-F1,Core,8/31/2021,243,Y1,,10,,,3593.85077,3324.58753,2176.18173,2157.2972,21.22628,,,
11/29/2021 11:01,grace_box5.txt,Core,3-5-F2,Core,8/31/2021,243,Y1,,15,,,6028.05299,5484.69303,1669.8156,1649.90712,3.06291,,,
11/29/2021 11:17,grace_box5.txt,Core,1-5-F3,Core,9/13/2021,256,Y1,,1,,,6259.27428,5697.0416,2510.37618,2486.23045,63.40611,,,
11/29/2021 11:33,grace_box5.txt,Core,1-5-F4,Core,9/13/2021,256,Y1,,5,,,7317.44083,6639.36246,2442.31803,2422.12967,42.40199,,,
11/29/2021 11:49,grace_box5.txt,Core,1-5-F5,Core,9/13/2021,256,Y1,,10,,,4024.94158,3706.55242,1678.76397,1664.91109,3.48637,,,
11/29/2021 12:05,grace_box5.txt,Core,1-5-F6,Core,9/13/2021,256,Y1,,15,,,3608.28281,3332.00745,544.27393,526.89002,1.62341,,,
11/29/2021 12:21,grace_box5.txt,Core,1-5-F7,Core,9/13/2021,256,Y1,,20,,,4104.21117,3763.48592,610.77485,595.227,1.94676,,,
11/29/2021 12:37,grace_box5.txt,Core,2-5-F8,Core,9/27/2021,270,Y1,,1,,,868.76164,885.68179,85.53171,0,23.30973,,,
11/29/2021 12:53,grace_box5.txt,Core,2-5-F9,Core,9/27/2021,270,Y1,,5,,,883.64123,883.95542,226.56697,0,24.80448,,,
11/29/2021 13:08,grace_box5.txt,Core,2-5-F10,Core,9/27/2021,270,Y1,,10,,,394.02302,453.55711,1.55063,0,0.61057,,,
11/29/2021 13:24,grace_box5.txt,Core,2-5-G1,Core,9/27/2021,270,Y1,,15,,,389.29921,445.30341,1.75715,0,0.55897,,,
9/6/2021 2:32,20210906_grace.txt,Core,Blue Rack 17_B4,Core,6/8/2021,159,Y2,,1,,,284.02013,373.10868,3.68534,0,0,,,
9/6/2021 2:50,20210906_grace.txt,Core,Blue Rack 18_B5,Core,6/8/2021,159,Y2,,5,,,264.94884,362.4491,5.08459,0,0,,,
9/6/2021 3:08,20210906_grace.txt,Core,Blue Rack 19_B6,Core,6/8/2021,159,Y2,,10,,,232.67982,324.62366,46.8245,0,0,,,
9/6/2021 3:26,20210906_grace.txt,Core,Blue Rack 20_B7,Core,6/22/2021,173,Y2,,1,,,258.44651,354.72025,313.43305,304.60163,304.60163,,,
9/6/2021 3:44,20210906_grace.txt,Core,Blue Rack 21_B8,Core,6/22/2021,173,Y2,,5,,,230.02876,321.34762,372.62397,367.17279,367.17279,,,
9/6/2021 4:01,20210906_grace.txt,Core,Blue Rack 22_B9,Core,6/22/2021,173,Y2,,10,,,177.44262,279.54076,156.86982,0,0,,,
9/6/2021 4:19,20210906_grace.txt,Core,Blue Rack 23_B10,Core,6/22/2021,173,Y2,,15,,,253.59231,340.22918,575.22046,569.44954,569.44954,,,
9/6/2021 4:37,20210906_grace.txt,Core,Blue Rack 24_B11,Core,6/22/2021,173,Y2,,20,,,218.45426,314.23935,689.54627,687.17982,687.17982,,,
11/30/2021 2:28,grace_box6.txt,Core,2-6-B1,Core,7/6/2021,187,Y2,,1,,,297.85884,348.86889,246.56202,0,3.8034,,,
11/30/2021 2:44,grace_box6.txt,Core,2-6-B2,Core,7/6/2021,187,Y2,,5,,,296.47367,353.2127,343.75613,327.16768,2.06181,,,
11/30/2021 3:00,grace_box6.txt,Core,2-6-B3,Core,7/6/2021,187,Y2,,10,,,501.1418,543.85204,338.28092,321.89782,1.67966,,,
11/30/2021 3:16,grace_box6.txt,Core,2-6-B4,Core,7/6/2021,187,Y2,,15,,,622.89563,652.81435,462.51119,448.42633,1.93467,,,
11/30/2021 3:31,grace_box6.txt,Core,2-6-B5,Core,7/20/2021,201,Y2,,1,,,148.29678,214.63603,447.60955,430.894,2.31754,,,
11/30/2021 3:47,grace_box6.txt,Core,2-6-B6,Core,7/20/2021,201,Y2,,5,,,164.78959,223.91818,438.35374,418.99817,1.13194,,,
11/30/2021 4:03,grace_box6.txt,Core,2-6-B7,Core,7/20/2021,201,Y2,,10,,,905.75729,914.07175,408.73051,390.57163,4.19288,,,
11/30/2021 4:19,grace_box6.txt,Core,2-6-B8,Core,7/20/2021,201,Y2,,15,,,959.57973,947.54889,548.8923,537.60422,6.88838,,,
11/30/2021 4:35,grace_box6.txt,Core,2-6-B9,Core,7/20/2021,201,Y2,,20,,,1039.74985,1031.16176,529.72695,518.24864,21.04528,,,
11/30/2021 4:51,grace_box6.txt,Core,2-6-B10,Core,8/3/2021,215,Y2,,1,,,217.51494,281.17023,464.0259,446.97469,6.05085,,,
11/30/2021 5:07,grace_box6.txt,Core,2-6-C1,Core,8/3/2021,215,Y2,,5,,,195.31422,257.15127,631.92135,617.54329,4.90784,,,
11/30/2021 5:23,grace_box6.txt,Core,2-6-C2,Core,8/3/2021,215,Y2,,10,,,171.94049,258.83792,720.81823,705.6047,5.82556,,,
11/30/2021 5:39,grace_box6.txt,Core,2-6-C3,Core,8/3/2021,215,Y2,,15,,,160.51033,223.95826,550.03653,537.74778,5.04736,,,
11/30/2021 5:55,grace_box6.txt,Core,2-6-C4,Core,8/18/2021,230,Y2,,1,,,118.18375,0,857.93887,851.5959,1.3231,,,
11/30/2021 6:11,grace_box6.txt,Core,2-6-C5,Core,8/18/2021,230,Y2,,5,,,116.625,0,924.89514,908.23473,1.56427,,,
11/30/2021 6:27,grace_box6.txt,Core,2-6-C6,Core,8/18/2021,230,Y2,,10,,,150.75063,213.36341,745.94952,732.33498,1.60139,,,
11/30/2021 6:43,grace_box6.txt,Core,2-6-C7,Core,8/18/2021,230,Y2,,15,,,142.17255,201.12864,613.5681,597.04915,1.46695,,,
11/30/2021 6:59,grace_box6.txt,Core,2-6-C8,Core,8/18/2021,230,Y2,,20,,,255.4963,308.97487,743.6055,720.45019,1.57629,,,
11/30/2021 7:15,grace_box6.txt,Core,2-6-C9,Core,8/31/2021,243,Y2,,1,,,1950.19168,1855.11424,158.55131,0,10.73101,,,
11/30/2021 7:31,grace_box6.txt,Core,2-6-C10,Core,8/31/2021,243,Y2,,5,,,1119.34769,1109.25727,312.11783,292.45972,8.7317,,,
11/30/2021 7:47,grace_box6.txt,Core,2-6-D1,Core,8/31/2021,243,Y2,,10,,,1735.16032,1649.09252,503.334,481.38613,1.24408,,,
11/30/2021 8:03,grace_box6.txt,Core,2-6-D2,Core,8/31/2021,243,Y2,,15,,,138.74784,198.61267,1094.88095,1085.67723,0.31886,,,
9/7/2021 0:53,grac2_rexroad1.txt,grace,Orange Rack_A1,Incubation,6/1/2021,152,CFL1,t1,,,A,638.41641,677.85247,7.40665,0,0,,,
9/7/2021 1:11,grac2_rexroad1.txt,grace,Orange Rack_A2,Incubation,6/1/2021,152,CFL1,t1,,,B,583.08964,632.52638,6.4021,0,0,,,
9/7/2021 12:38,grace_batch1_2.txt,grace,Orange Rack_B9,Incubation,6/1/2021,152,CFL1,t2,,,A,1911.17646,1752.99618,125.46013,0,0,,,
9/7/2021 12:56,grace_batch1_2.txt,grace,Orange Rack_B10,Incubation,6/1/2021,152,CFL1,t2,,,B,1539.56153,1442.13836,134.47027,0,0,,,
9/7/2021 1:29,grac2_rexroad1.txt,grace,Orange Rack_A3,Incubation,6/15/2021,166,CFL1,t1,,,A,729.20844,754.4201,46.31325,0,0,,,
9/7/2021 1:47,grac2_rexroad1.txt,grace,Orange Rack_A4,Incubation,6/15/2021,166,CFL1,t1,,,B,943.55956,927.7809,47.34385,0,0,,,
9/7/2021 13:13,grace_batch1_2.txt,grace,Orange Rack_B11,Incubation,6/15/2021,166,CFL1,t2,,,A,1736.10558,1604.78981,244.02447,0,0,,,
9/7/2021 13:31,grace_batch1_2.txt,grace,Orange Rack_B12,Incubation,6/15/2021,166,CFL1,t2,,,B,5119.87132,4389.81744,999.73764,995.42653,995.42653,,,
11/23/2021 18:49,grace_box8.txt,Incubation,2-8-A7,Incubation,6/29/2021,180,CFL1,t2,,,A,4514.37741,4250.91111,547.31538,546.68898,1.39771,,,
11/23/2021 19:04,grace_box8.txt,Incubation,2-8-A8,Incubation,6/29/2021,180,CFL1,t2,,,B,4892.59475,4588.5922,765.3066,768.41176,2.01441,,,
11/24/2021 1:27,grace_box8.txt,Incubation,2-8-E1,Incubation,6/29/2021,180,CFL1,t1,,,A,815.44781,848.55384,7.08065,0,0.28361,,,
11/24/2021 1:42,grace_box8.txt,Incubation,2-8-E2,Incubation,6/29/2021,180,CFL1,t1,,,B,867.51027,906.36337,12.79128,0,0.43652,,,
11/26/2021 6:04,grace_box2.txt,Incubation,2-2-G2,Incubation,7/13/2021,194,CFL1,t2,,,A,3549.7024,3288.93785,1112.09608,1097.02862,1.5079,,,
11/26/2021 6:19,grace_box2.txt,Incubation,2-2-G3,Incubation,7/13/2021,194,CFL1,t2,,,B,464.90056,510.92722,2.84857,0,0.52469,,,
11/26/2021 10:16,grace_box2.txt,Incubation,2-2-H8,Incubation,7/13/2021,194,CFL1,t1,,,A,877.78105,888.28053,18.06892,0,0.32005,,,
11/26/2021 10:32,grace_box2.txt,Incubation,2-2-H9,Incubation,7/13/2021,194,CFL1,t1,,,B,488.97832,535.11129,4.30783,0,-0.05351,,,
11/26/2021 6:35,grace_box2.txt,Incubation,2-2-G4,Incubation,7/27/2021,208,CFL1,t2,,,A,1463.39902,1418.27075,89.69473,0,1.59378,,,
11/26/2021 6:51,grace_box2.txt,Incubation,2-2-G5,Incubation,7/27/2021,208,CFL1,t2,,,B,1148.89792,1139.49962,21.8678,0,1.03879,,,
11/26/2021 10:48,grace_box2.txt,Incubation,2-2-H10,Incubation,7/27/2021,208,CFL1,t1,,,A,629.07212,658.86748,31.77346,0,0.47367,,,
11/26/2021 11:04,grace_box2.txt,Incubation,2-2-I1,Incubation,7/27/2021,208,CFL1,t1,,,B,719.75988,736.59031,37.54023,0,1.37028,,,
11/26/2021 7:07,grace_box2.txt,Incubation,2-2-G6,Incubation,8/10/2021,222,CFL1,t2,,,A,1443.17604,1397.04489,215.11164,0,0.77586,,,
11/26/2021 7:23,grace_box2.txt,Incubation,2-2-G7,Incubation,8/10/2021,222,CFL1,t2,,,B,1484.58553,1438.70514,174.05881,0,0.68529,,,
11/26/2021 11:20,grace_box2.txt,Incubation,2-2-I2,Incubation,8/10/2021,222,CFL1,t1,,,A,593.98904,631.22812,11.03281,0,0.19048,,,
11/26/2021 11:35,grace_box2.txt,Incubation,2-2-I3,Incubation,8/10/2021,222,CFL1,t1,,,B,645.37975,684.40082,11.29026,0,0.46436,,,
11/26/2021 7:38,grace_box2.txt,Incubation,2-2-G8,Incubation,8/25/2021,237,CFL1,t2,,,A,1504.8382,1450.92144,54.10318,0,0.50462,,,
11/26/2021 7:54,grace_box2.txt,Incubation,2-2-G9,Incubation,8/25/2021,237,CFL1,t2,,,B,2303.33612,2181.12757,368.1008,349.69931,0.4821,,,
11/26/2021 11:51,grace_box2.txt,Incubation,2-2-I4,Incubation,8/25/2021,237,CFL1,t1,,,A,628.32486,667.66718,8.59877,0,0.13901,,,
11/26/2021 12:07,grace_box2.txt,Incubation,2-2-I5,Incubation,8/25/2021,237,CFL1,t1,,,B,609.13943,646.86968,4.49264,0,0.22619,,,
9/7/2021 2:05,grac2_rexroad1.txt,grace,Orange Rack_A5,Incubation,6/15/2021,166,CFL2,t1,,,A,1301.92222,1261.56852,73.00609,0,0,,,
9/7/2021 7:53,grace_batch1_2.txt,grace,Orange Rack_A5,Incubation,6/15/2021,166,CFL2,t1,,,A,1300.87782,1249.02871,73.0889,0,0,,,
9/7/2021 8:10,grace_batch1_2.txt,grace,Orange Rack_A6,Incubation,6/15/2021,166,CFL2,t1,,,B,1211.42476,1171.15129,67.72341,0,0,,,
9/7/2021 13:49,grace_batch1_2.txt,grace,Orange Rack_C1,Incubation,6/15/2021,166,CFL2,t2,,,A,2894.07528,2543.52109,787.29515,778.23417,778.23417,,,
9/7/2021 14:07,grace_batch1_2.txt,grace,Orange Rack_C2,Incubation,6/15/2021,166,CFL2,t2,,,B,393.41372,464.82603,7.73635,0,0,,,
11/23/2021 19:20,grace_box8.txt,Incubation,2-8-B1,Incubation,6/29/2021,180,CFL2,t2,,,A,4844.46118,4551.26853,930.16266,941.99297,1.29262,,,
11/23/2021 19:36,grace_box8.txt,Incubation,2-8-B2,Incubation,6/29/2021,180,CFL2,t2,,,B,7720.6735,7177.92831,2676.65369,2731.23249,2.40375,,,
11/24/2021 1:57,grace_box8.txt,Incubation,2-8-E3,Incubation,6/29/2021,180,CFL2,t1,,,A,1034.66152,1063.4454,59.34762,0,0.98853,,,
11/24/2021 2:12,grace_box8.txt,Incubation,2-8-E4,Incubation,6/29/2021,180,CFL2,t1,,,B,782.79234,823.64925,31.33572,0,0.42212,,,
11/26/2021 17:23,grace_box3.txt,Incubation,1-3-A5,Incubation,7/13/2021,194,CFL2,t2,,,A,8170.24539,7401.61526,4597.50361,4585.66829,1.75872,,,
11/26/2021 17:39,grace_box3.txt,Incubation,1-3-A6,Incubation,7/13/2021,194,CFL2,t2,,,B,6898.86404,6267.3975,5917.50847,5921.52606,0.0216,,,
11/26/2021 21:20,grace_box3.txt,Incubation,1-3-B10,Incubation,7/13/2021,194,CFL2,t1,,,A,858.41708,870.9276,34.21919,0,0.00234,,,
11/26/2021 21:36,grace_box3.txt,Incubation,1-3-C1,Incubation,7/13/2021,194,CFL2,t1,,,B,1056.83664,1071.46191,110.5184,0,-0.05709,,,
11/26/2021 17:54,grace_box3.txt,Incubation,2-3-A7,Incubation,7/27/2021,208,CFL2,t2,,,A,12198.58748,11019.05555,3894.39227,3881.57677,7.86294,,,
11/26/2021 18:10,grace_box3.txt,Incubation,2-3-A8,Incubation,7/27/2021,208,CFL2,t2,,,B,3366.96631,3116.32135,1989.8788,1969.02786,0.15294,,,
11/26/2021 21:51,grace_box3.txt,Incubation,2-3-C2,Incubation,7/27/2021,208,CFL2,t1,,,A,1119.62086,1107.73904,118.33853,0,0.15253,,,
11/26/2021 22:07,grace_box3.txt,Incubation,2-3-C3,Incubation,7/27/2021,208,CFL2,t1,,,B,732.53895,756.7724,19.46209,0,0,,,
11/26/2021 18:26,grace_box3.txt,Incubation,1-3-A9,Incubation,8/10/2021,222,CFL2,t2,,,A,548.28038,592.10302,15.46561,0,0.54658,,,
11/26/2021 18:42,grace_box3.txt,Incubation,1-3-A10,Incubation,8/10/2021,222,CFL2,t2,,,B,2078.40366,1973.3439,285.22831,269.7641,2.86067,,,
11/26/2021 22:23,grace_box3.txt,Incubation,1-3-C4,Incubation,8/10/2021,222,CFL2,t1,,,A,449.15581,493.17673,7.05851,0,0.14811,,,
11/26/2021 22:39,grace_box3.txt,Incubation,1-3-C5,Incubation,8/10/2021,222,CFL2,t1,,,B,411.36397,463.26986,2.97636,0,-0.02738,,,
11/26/2021 18:58,grace_box3.txt,Incubation,2-3-B1,Incubation,8/25/2021,237,CFL2,t2,,,A,1453.27162,1418.06672,29.67739,0,0.52209,,,
11/26/2021 19:13,grace_box3.txt,Incubation,2-3-B2,Incubation,8/25/2021,237,CFL2,t2,,,B,1227.87668,1207.89771,34.27654,0,0.7303,,,
11/26/2021 22:55,grace_box3.txt,Incubation,2-3-C6,Incubation,8/25/2021,237,CFL2,t1,,,A,583.08364,628.6863,3.0131,0,0.01627,,,
11/26/2021 23:11,grace_box3.txt,Incubation,2-3-C7,Incubation,8/25/2021,237,CFL2,t1,,,B,562.43511,610.37796,1.30374,0,0.08684,,,
9/7/2021 10:51,grace_batch1_2.txt,grace,Orange Rack_B3,Incubation,5/30/2021,150,G1,t1,,,A,497.60634,555.83258,5.11083,0,0,,,
9/7/2021 11:09,grace_batch1_2.txt,grace,Orange Rack_B4,Incubation,5/30/2021,150,G1,t1,,,B,639.06555,676.48549,13.6676,0,0,,,
9/7/2021 16:12,grace_batch1_2.txt,grace,Orange Rack_C9,Incubation,5/30/2021,150,G1,t2,,,A,1386.32096,1310.61692,22.70445,0,0,,,
9/7/2021 16:29,grace_batch1_2.txt,grace,Orange Rack_C10,Incubation,5/30/2021,150,G1,t2,,,B,1978.28508,1804.85213,298.2197,292.2484,292.2484,,,
9/7/2021 11:26,grace_batch1_2.txt,grace,Orange Rack_B5,Incubation,6/8/2021,159,G1,t1,,,A,628.38105,674.69786,27.22616,0,0,,,
9/7/2021 11:44,grace_batch1_2.txt,grace,Orange Rack_B6,Incubation,6/8/2021,159,G1,t1,,,B,867.51359,877.56169,119.98594,0,0,,,
9/7/2021 16:47,grace_batch1_2.txt,grace,Orange Rack_C11,Incubation,6/8/2021,159,G1,t2,,,A,4309.07614,3715.60809,1572.6635,1562.62483,1562.62483,,,
9/7/2021 17:05,grace_batch1_2.txt,grace,Orange Rack_C12,Incubation,6/8/2021,159,G1,t2,,,B,6690.33444,5684.90536,2520.45553,2504.66048,2504.66048,,,
9/7/2021 12:02,grace_batch1_2.txt,grace,Orange Rack_B7,Incubation,6/22/2021,173,G1,t1,,,A,286.95987,380.62261,0,0,0,,,
9/7/2021 12:20,grace_batch1_2.txt,grace,Orange Rack_B8,Incubation,6/22/2021,173,G1,t1,,,B,292.32631,388.05895,0.64956,0,0,,,
9/7/2021 17:23,grace_batch1_2.txt,grace,Orange Rack_D1,Incubation,6/22/2021,173,G1,t2,,,A,863.69304,869.78184,21.48842,0,0,,,
9/7/2021 17:41,grace_batch1_2.txt,grace,Orange Rack_D2,Incubation,6/22/2021,173,G1,t2,,,B,804.89258,826.44032,3.9771,0,0,,,
11/30/2021 15:15,grace_box6.txt,Incubation,2-6-F9,Incubation,7/6/2021,187,G1,t2,,,A,1065.11978,1059.10033,29.01378,0,0.48287,,,
11/30/2021 15:31,grace_box6.txt,Incubation,2-6-F10,Incubation,7/6/2021,187,G1,t2,,,B,1518.90497,1475.56297,90.33135,0,0.35005,,,
12/1/2021 1:40,grace_box6.txt,Incubation,2-6-J8,Incubation,7/6/2021,187,G1,t1,,,A,528.32011,570.82725,1.25545,0,0.1138,,,
12/1/2021 1:56,grace_box6.txt,Incubation,2-6-J9,Incubation,7/6/2021,187,G1,t1,,,B,477.32515,524.62244,2.823,0,0.28685,,,
11/30/2021 15:47,grace_box6.txt,Incubation,2-6-G1,Incubation,7/20/2021,201,G1,t2,,,A,1997.62409,1912.26915,158.08944,0,2.33777,,,
11/30/2021 16:03,grace_box6.txt,Incubation,2-6-G2,Incubation,7/20/2021,201,G1,t2,,,B,3125.79726,2917.34124,280.61648,260.15478,0.82049,,,
,,Incubation,2-6-J10,Incubation,7/20/2021,201,G1,t1,,,A,,,,,,,,
12/1/2021 2:12,grace_box7.txt,Incubation,2-7-A1,Incubation,7/20/2021,201,G1,t1,,,B,539.8918,592.00202,5.44574,0,0.31161,,,
11/30/2021 16:19,grace_box6.txt,Incubation,2-6-G3,Incubation,8/3/2021,215,G1,t2,,,A,5699.07564,5202.36028,1232.41788,1218.49212,1218.49212,,,
11/30/2021 16:35,grace_box6.txt,Incubation,2-6-G4,Incubation,8/3/2021,215,G1,t2,,,B,5992.47897,5462.60064,1112.40221,1096.81659,0.06039,,,
12/1/2021 2:28,grace_box7.txt,Incubation,2-7-A2,Incubation,8/3/2021,215,G1,t1,,,A,655.17359,688.70598,19.89405,0,0,,,
12/1/2021 2:44,grace_box7.txt,Incubation,2-7-A3,Incubation,8/3/2021,215,G1,t1,,,B,708.07905,743.64011,5.24759,0,0,,,
11/30/2021 16:51,grace_box6.txt,Incubation,2-6-G5,Incubation,8/18/2021,230,G1,t2,,,A,3146.14563,2921.02389,1191.96513,1175.66735,-0.01501,,,
11/30/2021 17:07,grace_box6.txt,Incubation,2-6-G6,Incubation,8/18/2021,230,G1,t2,,,B,2084.9204,1995.92298,388.69091,372.30161,0.41686,,,
12/1/2021 3:00,grace_box7.txt,Incubation,2-7-A4,Incubation,8/18/2021,230,G1,t1,,,A,443.063,498.11537,6.86124,0,-0.05587,,,
12/1/2021 3:16,grace_box7.txt,Incubation,2-7-A5,Incubation,8/18/2021,230,G1,t1,,,B,494.45187,550.36064,3.47194,0,0.13857,,,
11/30/2021 17:23,grace_box6.txt,Incubation,2-6-G7,Incubation,8/31/2021,243,G1,t2,,,A,2541.72035,2380.86331,947.31833,930.08278,0.15756,,,
11/30/2021 17:39,grace_box6.txt,Incubation,2-6-G8,Incubation,8/31/2021,243,G1,t2,,,B,4284.21867,3933.21418,701.69568,682.71803,1.21528,,,
12/1/2021 3:32,grace_box7.txt,Incubation,2-7-A6,Incubation,8/31/2021,243,G1,t1,,,A,345.73428,405.83445,0,0,0,,,
12/1/2021 3:48,grace_box7.txt,Incubation,2-7-A7,Incubation,8/31/2021,243,G1,t1,,,B,820.68474,849.81119,8.26306,0,0.2094,,,
12/1/2021 4:04,grace_box7.txt,Incubation,2-7-A8,Incubation,9/13/2021,256,G1,t1,,,A,811.13052,842.61663,3.09917,0,0.12513,,,
12/1/2021 4:20,grace_box7.txt,Incubation,2-7-A9,Incubation,9/13/2021,256,G1,t1,,,B,789.47623,812.32127,0,0,0,,,
11/30/2021 17:55,grace_box6.txt,Incubation,2-6-G9,Incubation,9/27/2021,270,G1,t2,,,A,1979.55154,1874.60154,156.44476,0,0.37767,,,
11/30/2021 18:11,grace_box6.txt,Incubation,2-6-G10,Incubation,9/27/2021,270,G1,t2,,,B,2694.16533,2531.88871,366.84205,356.82665,0.72249,,,
12/1/2021 4:36,grace_box7.txt,Incubation,2-7-A10,Incubation,9/27/2021,270,G1,t1,,,A,314.59212,383.66497,0,0,0.00272,,,
12/1/2021 4:52,grace_box7.txt,Incubation,2-7-B1,Incubation,9/27/2021,270,G1,t1,,,B,351.81826,413.62182,9.8055,0,0,,,
9/7/2021 9:04,grace_batch1_2.txt,grace,Orange Rack_A9,Incubation,5/30/2021,150,G2,t1,,,A,2332.4126,2106.14347,28.03084,0,0,,,
9/7/2021 9:22,grace_batch1_2.txt,grace,Orange Rack_A10,Incubation,5/30/2021,150,G2,t1,,,B,561.32494,613.43393,8.42264,0,0,,,
9/7/2021 14:25,grace_batch1_2.txt,grace,Orange Rack_C3,Incubation,5/30/2021,150,G2,t2,,,A,619.28767,654.55787,11.2153,0,0,,,
9/7/2021 14:42,grace_batch1_2.txt,grace,Orange Rack_C4,Incubation,5/30/2021,150,G2,t2,,,B,1854.02318,1712.04263,31.09342,0,0,,,
9/7/2021 9:40,grace_batch1_2.txt,grace,Orange Rack_A11,Incubation,6/8/2021,159,G2,t1,,,A,2615.39078,2338.50101,94.51174,0,0,,,
9/7/2021 9:57,grace_batch1_2.txt,grace,Orange Rack_A12,Incubation,6/8/2021,159,G2,t1,,,B,1715.3053,1589.71378,38.06961,0,0,,,
9/7/2021 15:00,grace_batch1_2.txt,grace,Orange Rack_C5,Incubation,6/8/2021,159,G2,t2,,,A,13851.06986,11585.92597,1485.40158,1477.75395,1477.75395,,,
9/7/2021 15:18,grace_batch1_2.txt,grace,Orange Rack_C6,Incubation,6/8/2021,159,G2,t2,,,B,15166.81565,12676.43588,2895.11552,2878.76572,2878.76572,,,
9/7/2021 10:15,grace_batch1_2.txt,grace,Orange Rack_B1,Incubation,6/22/2021,173,G2,t1,,,A,410.53895,482.10554,15.99132,0,0,,,
9/7/2021 10:33,grace_batch1_2.txt,grace,Orange Rack_B2,Incubation,6/22/2021,173,G2,t1,,,B,446.46362,517.618,46.07118,0,0,,,
9/7/2021 15:36,grace_batch1_2.txt,grace,Orange Rack_C7,Incubation,6/22/2021,173,G2,t2,,,A,1352.08709,1275.33156,135.51123,0,0,,,
9/7/2021 15:54,grace_batch1_2.txt,grace,Orange Rack_C8,Incubation,6/22/2021,173,G2,t2,,,B,1874.89868,1716.4314,320.5741,311.6553,311.6553,,,
12/1/2021 13:09,grace_box7.txt,Incubation,2-7-E2,Incubation,7/20/2021,201,G2,t2,,,A,2771.14741,2567.33741,619.11292,603.47248,2.49192,,,
12/1/2021 13:25,grace_box7.txt,Incubation,2-7-E3,Incubation,7/20/2021,201,G2,t2,,,B,1472.05971,1429.17513,156.38667,0,1.57951,,,
12/1/2021 19:50,grace_box7.txt,Incubation,2-7-G7,Incubation,7/20/2021,201,G2,t1,,,A,632.01734,664.4642,10.23775,0,0.13928,,,
12/1/2021 20:06,grace_box7.txt,Incubation,2-7-G8,Incubation,7/20/2021,201,G2,t1,,,B,594.04572,626.18064,23.9947,0,0.12019,,,
12/1/2021 13:41,grace_box7.txt,Incubation,2-7-E4,Incubation,8/3/2021,215,G2,t2,,,A,3612.81475,3330.58609,1078.73296,1062.88166,1.30674,,,
12/1/2021 13:57,grace_box7.txt,Incubation,2-7-E5,Incubation,8/3/2021,215,G2,t2,,,B,1720.81389,1651.73304,188.53364,0,1.1261,,,
12/1/2021 20:22,grace_box7.txt,Incubation,2-7-G9,Incubation,8/3/2021,215,G2,t1,,,A,729.51389,743.68053,25.92868,0,-0.04329,,,
12/1/2021 20:38,grace_box7.txt,Incubation,2-7-G10,Incubation,8/3/2021,215,G2,t1,,,B,781.11865,798.58119,3.23076,0,0.10695,,,
12/1/2021 14:13,grace_box7.txt,Incubation,2-7-E6,Incubation,8/18/2021,230,G2,t2,,,A,3075.77865,2860.41081,624.86476,608.28901,0.87669,,,
12/1/2021 14:29,grace_box7.txt,Incubation,2-7-E7,Incubation,8/18/2021,230,G2,t2,,,B,3187.37206,2949.75849,731.41966,715.62262,2.64707,,,
12/1/2021 20:54,grace_box7.txt,Incubation,2-7-H1,Incubation,8/18/2021,230,G2,t1,,,A,684.47343,713.05527,5.89978,0,0.34736,,,
12/1/2021 21:10,grace_box7.txt,Incubation,2-7-H2,Incubation,8/18/2021,230,G2,t1,,,B,471.89146,523.05443,8.83512,0,0.00682,,,
